elevation_m,young_Pa
-0.731787131,856570970.3
-0.855869491,1038297965
-0.69327664,801932656.9
-0.957637125,1193313504
-1.297090001,1744016890
-1.120403646,1451311016
-1.198263775,1578758829
-1.253804457,1671166700
-1.345462582,1826266901
-1.327761402,1796067600
-1.198019164,1578354556
-1.332695605,1804473987
-0.685424673,790900791.1
-0.955580076,1190130168
-0.876387982,1069137343
-1.114960117,1442494777
-0.986154371,1237649906
-0.867545034,1055820006
-0.636762069,723378355.2
-0.693372928,802068171.9
-0.999231276,1258107493
-0.728988598,852571118.1
-0.749975332,882676609.9
-1.134284597,1473848826
-1.020683755,1291837634
-1.037495394,1318416480
-0.821597709,987272977
-0.789602879,940200591.4
-1.173852615,1538533097
-1.085962783,1395743789
-0.96251455,1200869453
-1.115577351,1443493808
-1.035557401,1315346088
-1.033481887,1312059683
-0.821052752,986466614
-0.667057183,765241582.6
-0.73340204,858881169.1
-0.663074063,759704634.2
-0.840566637,1015438701
-0.666640861,764662391.7
-0.819058997,983517835.2
-0.771375198,913632369
-0.77243286,915168970.4
-0.746888238,878232350.2
-0.949157421,1180203890
-0.710657801,826484458.9
-0.948489047,1179172041
-0.691603868,799579322.1
-1.282921631,1720092388
-1.045914373,1331774243
-1.135047918,1475090537
-1.007431956,1270976804
-1.165866124,1525425166
-0.768749884,909820929.7
-0.685224108,790619490.1
-1.048340225,1335629010
-0.631066649,715573256.4
-0.813248838,974936643.8
-1.136265548,1477071784
-0.622319354,703626639.5
-1.006703524,1269832431
-0.664562371,761772383.6
-0.641871376,730397937.2
-0.815815436,978725105.3
-0.995651054,1252498732
-0.835911317,1008508803
-0.676591854,778535605.2
-0.782682635,930092248.2
-1.071347725,1372317809
-1.056478879,1348580652
-0.644463695,733965844.9
-1.200113809,1581817189
-1.091692365,1404952758
-0.8942019,1096084699
-0.840831997,1015834055
-1.004698793,1266684236
-0.828952674,998171383.6
-0.943404814,1171329884
-0.919525072,1134663236
-0.788069555,937958613.3
-0.774285764,917862420.2
-0.762759748,901138839.4
-0.914741637,1127351729
-0.980584599,1228960560
-1.097244127,1413889391
-1.146196621,1493254042
-0.856662463,1039485802
-0.728030259,851202439.6
-0.680662256,784227902.3
-1.038342154,1319758543
-0.652635548,745240971.6
-1.011313244,1277078416
-1.109603712,1433831890
-0.64316478,732177563.4
-0.951388285,1183649488
-1.157391208,1511544181
-1.076769859,1380997943
-1.141613497,1485780937
-0.98460098,1235225026
-0.871355609,1061553797
-0.695192473,804630012
-0.974088654,1218844558
-1.008809213,1273141146
-0.707380481,821841310.4
-0.623462741,705185396.7
-1.271754429,1701289558
-1.33853715,1814437884
-0.773498442,916717706.8
-0.721471848,841850201.8
-0.96750595,1208613597
-0.949816553,1181221681
-1.154882714,1507441209
-0.991412608,1245866433
-1.079918208,1386043908
-1.113636792,1440353438
-0.867444228,1055668423
-1.144950161,1491220738
-1.132786597,1471412707
-0.742334718,871686901.7
-0.754314964,888933208.3
-0.683626155,788379165.4
-1.050703266,1339386475
-0.97154544,1214889439
-0.968880716,1210748604
-0.825736047,993401543.1
-0.8864416,1084325995
-1.021487433,1293105337
-1.03615656,1316295167
-0.890498764,1090469807
-1.140268248,1483589073
-1.032424281,1310385793
-0.790506762,941522822.5
-0.619129416,699282372.2
-0.892978414,1094228826
-0.684535613,789654032.3
-0.903532481,1110262498
-0.774678255,918433204.6
-0.989959835,1243595048
-0.770561766,912451014.8
-0.80888727,968506781.8
-0.879650484,1074060629
-0.642916783,731836255.7
-0.854545939,1036316066
-0.789907619,940646325.2
-0.638513337,725782508.8
-1.093563807,1407963726
-1.079909641,1386030171
-1.065771684,1363404665
-0.77616105,920590344.5
-0.922762162,1139617491
-0.93649129,1160686031
-0.779782132,925863336.5
-1.097451276,1414223094
-0.725309161,847319136.1
-0.712410642,828970405.8
-0.813778803,975718617.7
-0.827422612,995901818.9
-0.642179785,730822188.2
-0.928583032,1148538966
-0.679900551,783161917.7
-0.637810864,724817912.7
-0.801646125,957854405.3
-0.702669128,815177661.8
-0.704381471,817598040.6
-1.046149064,1332147062
-0.828333502,997252808
-0.887102063,1085325580
-1.133800844,1473062022
-1.087106683,1397581211
-1.083352917,1391553731
-0.943755997,1171871168
-0.672215286,772426479.3
-0.706702659,820881798.6
-1.198867606,1579756894
-1.236170318,1641695620
-0.980948603,1229527999
-1.246997132,1659775575
-1.170345252,1532773383
-1.202513322,1585785957
-1.070933727,1371655579
-0.631720614,716468399.4
-0.811451266,972285412.6
-0.682136149,786291581
-0.832035773,1002748343
-0.957015851,1192351856
-0.904578803,1111855075
-0.96752869,1208648905
-0.643718675,732940007.6
-1.112845709,1439073701
-1.045873176,1331708803
-0.78659608,935805357.2
-1.051804046,1341137665
-1.075660976,1379221725
-0.964260402,1203576802
-0.699974893,811372931.1
-0.688156566,794734818.7
-0.934116178,1157034689
-0.790886099,942077862.8
-0.947867773,1178213096
-0.724885672,846715158.2
-0.902028372,1107974086
-0.628370485,711885681.3
-0.808002573,967203797.6
-0.631595226,716296747.8
-0.98739831,1239592530
-0.890021851,1089747185
-0.721929015,842501304.5
-0.952220752,1184935850
-0.715608187,833509957.3
-0.631844499,716638003.4
-0.634604024,720418479.2
-1.157682883,1512021423
-0.902574062,1108804192
-0.817747825,981579754.5
-0.783854556,931802214.4
-1.005651251,1268179731
-1.221100528,1616606811
-0.900156859,1105128256
-0.860343264,1045003708
-0.895398527,1097900552
-1.201562575,1584213156
-0.860680379,1045509427
-0.711004184,826975568.1
-1.159679933,1515289954
-1.040724146,1323535567
-0.684662504,789831946.4
-0.775852939,920142010.7
-0.987523633,1239788283
-0.806239671,964608648.3
-1.230667042,1632523172
-0.97427472,1219134041
-0.815937101,978904777.3
-0.818037256,982007491.8
-0.971913482,1215461617
-0.99965706,1258774915
-0.909913764,1119983674
-1.080185185,1386471999
-1.041433552,1324660931
-1.113887785,1440759525
-1.176082431,1542197458
-1.091156323,1404090594
-0.814652293,977007796.9
-0.992579402,1247691399
-0.853048672,1034075134
-0.85645491,1039174866
-0.802884148,959673643.9
-0.791764324,943363171.2
-0.949207743,1180281587
-0.85462112,1036428619
-0.733077448,858416704.8
-0.789167435,939563767.7
-1.059506147,1353405625
-1.046719424,1333053209
-0.964309999,1203653734
-1.091098089,1403996940
-0.690421351,797916718.9
-1.089668873,1401698849
-1.223302228,1620266704
-1.04437774,1329333830
-1.068270919,1367397941
-1.286974408,1726928054
-0.971390999,1214649355
-1.075744591,1379355641
-0.967066868,1207931892
-0.866060616,1053588397
-0.786431395,935564769.7
-0.98352541,1233546693
-0.697335341,807649629.4
-0.917633046,1131769925
-0.834885497,1006983297
-0.798975258,953932466.2
-1.044606822,1329697581
-1.094800571,1409954386
-0.947532833,1177696188
-0.644419079,733904402.6
-0.86696742,1054951512
-0.719990436,839741196.1
-1.106212781,1428354053
-0.959452112,1196123908
-0.789448407,939974668
-0.660791463,756536031.2
-0.840740773,1015698138
-0.713921764,831114993.7
-0.779247852,925084866.6
-0.639575634,727241794.9
-0.658314232,753100928.2
-0.656137284,750085388.5
-0.922208025,1138769041
-0.921151533,1137151839
-1.057619345,1350397896
-1.048902452,1336522781
-0.720296328,840176573.2
-0.834804944,1006863528
-0.668126436,766729630
-0.997653178,1255634525
-0.674222952,775227461.4
-0.692994411,801535485.5
-0.816393695,979579137.9
-0.9093843,1119176331
-1.007258714,1270704617
-1.124943413,1458673100
-0.921046707,1136991410
-1.124956392,1458694161
-0.983222038,1233073405
-1.201188962,1583595195
-0.673824521,774671395.4
-0.839242961,1013467126
-0.903928165,1110864694
-0.763467573,902163712.4
-0.906014192,1114040722
-0.883986023,1080611498
-0.761388269,899153848.3
-1.062836975,1358719080
-0.937376504,1162047596
-1.175668789,1541517547
-0.905968308,1113970839
-0.915366255,1128305824
-0.772255476,914911218.9
-0.930948395,1152168988
-0.862828011,1048732537
-0.776757054,921457742
-0.882661375,1078608990
-1.177147246,1543948032
-1.056931883,1349302410
-1.219235139,1613507469
-1.013475373,1280480386
-0.968022773,1209416117
-1.137210898,1478610421
-1.101872454,1421349676
-0.866561452,1054341207
-0.797577401,951881374
-1.163975918,1522326661
-1.000062881,1259411125
-0.942848245,1170472157
-0.800778428,956579842.2
-1.291832267,1735129859
-0.641207613,729485062.7
-0.830572864,1000575984
-0.687820193,794262497.9
-0.702613808,815099497.3
-0.966682432,1207335103
-0.783039376,930612694.1
-0.889068961,1088303698
-0.755060261,890008801.4
-0.970832933,1213781915
-0.845301752,1022498986
-0.771750535,914177597.6
-0.638484111,725742371.3
-0.660226134,755751769.5
-0.629380355,713266342.6
-1.056356164,1348385149
